2025-08-11 10:45:22 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:04:56 | INFO     | __main__:test_assignment_strategies:183 |     Success Rate: 66.67%
2025-08-11 11:04:56 | INFO     | __main__:test_assignment_strategies:184 |     Average Confidence: 0.48
2025-08-11 11:04:56 | INFO     | __main__:test_assignment_strategies:210 | Assignment engine report saved to reports\assignment_engine_report.json
2025-08-11 11:04:56 | INFO     | __main__:test_assignment_accuracy:217 | Testing assignment accuracy...
2025-08-11 11:04:56 | INFO     | src.core.assignment:assign_task:97 | Assigning task 101 using hybrid strategy
2025-08-11 11:04:56 | WARNING  | src.core.assignment:_assign_hybrid:407 | Strategy workload_based failed in hybrid assignment: 'Critical' is not a valid TaskPriority
2025-08-11 11:04:56 | WARNING  | src.core.assignment:_assign_hybrid:407 | Strategy priority_based failed in hybrid assignment: 'Critical' is not a valid TaskPriority
2025-08-11 11:04:56 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 101 to team 1
2025-08-11 11:04:56 | INFO     | __main__:test_assignment_accuracy:272 | ✅ Task 101: Correctly assigned to team 1
2025-08-11 11:04:56 | INFO     | src.core.assignment:assign_task:97 | Assigning task 102 using hybrid strategy
2025-08-11 11:04:56 | WARNING  | src.core.assignment:_assign_hybrid:407 | Strategy workload_based failed in hybrid assignment: 'Medium' is not a valid TaskPriority
2025-08-11 11:04:56 | WARNING  | src.core.assignment:_assign_hybrid:407 | Strategy priority_based failed in hybrid assignment: 'Medium' is not a valid TaskPriority
2025-08-11 11:04:56 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 102 to team 5
2025-08-11 11:04:56 | INFO     | __main__:test_assignment_accuracy:272 | ✅ Task 102: Correctly assigned to team 5
2025-08-11 11:04:56 | INFO     | src.core.assignment:assign_task:97 | Assigning task 103 using hybrid strategy
2025-08-11 11:04:56 | ERROR    | src.core.assignment:assign_task:128 | Assignment failed for task 103: No available teams found for category: Operations
2025-08-11 11:04:56 | ERROR    | __main__:test_assignment_accuracy:277 | ❌ Task 103: Assignment error - Assignment failed: No available teams found for category: Operations
2025-08-11 11:04:56 | INFO     | __main__:test_assignment_accuracy:281 | Assignment Accuracy: 66.67% (2/3)
2025-08-11 11:06:21 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:06:21 | INFO     | src.database.connection:drop_tables:89 | Database tables dropped successfully
2025-08-11 11:06:21 | INFO     | src.database.connection:create_tables:80 | Database tables created successfully
2025-08-11 11:06:21 | INFO     | src.database.connection:_create_initial_data:145 | Initial data already exists, skipping creation
2025-08-11 11:06:21 | INFO     | src.database.connection:init_database:132 | Database initialization completed successfully
2025-08-11 11:06:51 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:06:51 | ERROR    | src.database.connection:get_session:103 | Database session error: 'Operations' is not among the defined enum values. Enum name: taskcategory. Possible values: IT, HR, OPERATIONS
2025-08-11 11:07:10 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:07:10 | INFO     | __main__:main:22 | Starting database initialization...
2025-08-11 11:07:11 | INFO     | src.database.connection:create_tables:80 | Database tables created successfully
2025-08-11 11:07:11 | INFO     | src.database.connection:_create_initial_data:186 | Initial data created successfully
2025-08-11 11:07:11 | INFO     | src.database.connection:init_database:132 | Database initialization completed successfully
2025-08-11 11:07:11 | INFO     | __main__:main:24 | Database initialization completed successfully!
2025-08-11 11:07:20 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:07:20 | ERROR    | src.database.connection:get_session:103 | Database session error: 'Operations' is not among the defined enum values. Enum name: taskcategory. Possible values: IT, HR, OPERATIONS
2025-08-11 11:13:44 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:13:44 | INFO     | __main__:main:22 | Starting database initialization...
2025-08-11 11:13:44 | INFO     | src.database.connection:create_tables:80 | Database tables created successfully
2025-08-11 11:13:44 | INFO     | src.database.connection:_create_initial_data:196 | Initial data created successfully
2025-08-11 11:13:44 | INFO     | src.database.connection:init_database:132 | Database initialization completed successfully
2025-08-11 11:13:44 | INFO     | __main__:main:24 | Database initialization completed successfully!
2025-08-11 11:13:51 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:13:59 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:102 | Starting assignment engine testing...
2025-08-11 11:13:59 | INFO     | src.database.connection:create_tables:80 | Database tables created successfully
2025-08-11 11:13:59 | INFO     | src.database.connection:_create_initial_data:145 | Initial data already exists, skipping creation
2025-08-11 11:13:59 | INFO     | src.database.connection:init_database:132 | Database initialization completed successfully
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:107 | Database initialized successfully
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:116 | Generated 9 test tasks
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:130 | Testing skill_based strategy...
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 1 using skill_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 1 to team 1
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 1: Assigned to team 1 (confidence: 0.40)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 2 using skill_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 2 to team 1
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 2: Assigned to team 1 (confidence: 0.40)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 3 using skill_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 3 to team 1
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 3: Assigned to team 1 (confidence: 0.40)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 4 using skill_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 4 to team 5
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 4: Assigned to team 5 (confidence: 0.40)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 5 using skill_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 5 to team 5
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 5: Assigned to team 5 (confidence: 0.40)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 6 using skill_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 6 to team 5
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 6: Assigned to team 5 (confidence: 0.40)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 7 using skill_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 7 to team 9
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 7: Assigned to team 9 (confidence: 0.40)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 8 using skill_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 8 to team 9
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 8: Assigned to team 9 (confidence: 0.40)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 9 using skill_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 9 to team 9
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 9: Assigned to team 9 (confidence: 0.40)
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:182 |   skill_based Results:
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:183 |     Success Rate: 100.00%
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:184 |     Average Confidence: 0.40
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:130 | Testing workload_based strategy...
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 1 using workload_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 1 to team 1
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 1: Assigned to team 1 (confidence: 0.90)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 2 using workload_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 2 to team 1
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 2: Assigned to team 1 (confidence: 0.90)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 3 using workload_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 3 to team 1
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 3: Assigned to team 1 (confidence: 0.90)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 4 using workload_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 4 to team 5
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 4: Assigned to team 5 (confidence: 0.90)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 5 using workload_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 5 to team 5
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 5: Assigned to team 5 (confidence: 0.90)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 6 using workload_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 6 to team 5
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 6: Assigned to team 5 (confidence: 0.90)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 7 using workload_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 7 to team 9
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 7: Assigned to team 9 (confidence: 0.90)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 8 using workload_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 8 to team 9
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 8: Assigned to team 9 (confidence: 0.90)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 9 using workload_based strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 9 to team 9
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 9: Assigned to team 9 (confidence: 0.90)
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:182 |   workload_based Results:
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:183 |     Success Rate: 100.00%
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:184 |     Average Confidence: 0.90
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:130 | Testing round_robin strategy...
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 1 using round_robin strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 1 to team 1
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 1: Assigned to team 1 (confidence: 0.80)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 2 using round_robin strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 2 to team 1
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 2: Assigned to team 1 (confidence: 0.80)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 3 using round_robin strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 3 to team 1
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 3: Assigned to team 1 (confidence: 0.80)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 4 using round_robin strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 4 to team 5
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 4: Assigned to team 5 (confidence: 0.80)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 5 using round_robin strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 5 to team 5
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 5: Assigned to team 5 (confidence: 0.80)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 6 using round_robin strategy
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 6 to team 5
2025-08-11 11:13:59 | INFO     | __main__:test_assignment_strategies:157 |   Task 6: Assigned to team 5 (confidence: 0.80)
2025-08-11 11:13:59 | INFO     | src.core.assignment:assign_task:97 | Assigning task 7 using round_robin strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 7 to team 9
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 7: Assigned to team 9 (confidence: 0.80)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 8 using round_robin strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 8 to team 9
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 8: Assigned to team 9 (confidence: 0.80)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 9 using round_robin strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 9 to team 9
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 9: Assigned to team 9 (confidence: 0.80)
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:182 |   round_robin Results:
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:183 |     Success Rate: 100.00%
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:184 |     Average Confidence: 0.80
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:130 | Testing priority_based strategy...
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 1 using priority_based strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 1 to team 1
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 1: Assigned to team 1 (confidence: 0.85)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 2 using priority_based strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 2 to team 1
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 2: Assigned to team 1 (confidence: 0.85)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 3 using priority_based strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 3 to team 1
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 3: Assigned to team 1 (confidence: 0.85)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 4 using priority_based strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 4 to team 5
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 4: Assigned to team 5 (confidence: 0.85)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 5 using priority_based strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 5 to team 5
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 5: Assigned to team 5 (confidence: 0.85)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 6 using priority_based strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 6 to team 5
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 6: Assigned to team 5 (confidence: 0.85)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 7 using priority_based strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 7 to team 9
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 7: Assigned to team 9 (confidence: 0.85)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 8 using priority_based strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 8 to team 9
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 8: Assigned to team 9 (confidence: 0.85)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 9 using priority_based strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 9 to team 9
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 9: Assigned to team 9 (confidence: 0.85)
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:182 |   priority_based Results:
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:183 |     Success Rate: 100.00%
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:184 |     Average Confidence: 0.85
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:130 | Testing hybrid strategy...
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 1 using hybrid strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 1 to team 1
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 1: Assigned to team 1 (confidence: 0.86)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 2 using hybrid strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 2 to team 1
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 2: Assigned to team 1 (confidence: 0.86)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 3 using hybrid strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 3 to team 1
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 3: Assigned to team 1 (confidence: 0.86)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 4 using hybrid strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 4 to team 5
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 4: Assigned to team 5 (confidence: 0.86)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 5 using hybrid strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 5 to team 5
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 5: Assigned to team 5 (confidence: 0.86)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 6 using hybrid strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 6 to team 5
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 6: Assigned to team 5 (confidence: 0.86)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 7 using hybrid strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 7 to team 9
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 7: Assigned to team 9 (confidence: 0.86)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 8 using hybrid strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 8 to team 9
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 8: Assigned to team 9 (confidence: 0.86)
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 9 using hybrid strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 9 to team 9
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:157 |   Task 9: Assigned to team 9 (confidence: 0.86)
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:182 |   hybrid Results:
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:183 |     Success Rate: 100.00%
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:184 |     Average Confidence: 0.86
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_strategies:210 | Assignment engine report saved to reports\assignment_engine_report.json
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_accuracy:217 | Testing assignment accuracy...
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 101 using hybrid strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 101 to team 1
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_accuracy:272 | ✅ Task 101: Correctly assigned to team 1
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 102 using hybrid strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 102 to team 5
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_accuracy:272 | ✅ Task 102: Correctly assigned to team 5
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:97 | Assigning task 103 using hybrid strategy
2025-08-11 11:14:00 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 103 to team 9
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_accuracy:272 | ✅ Task 103: Correctly assigned to team 9
2025-08-11 11:14:00 | INFO     | __main__:test_assignment_accuracy:281 | Assignment Accuracy: 100.00% (3/3)
2025-08-11 11:19:23 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:19:53 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:19:53 | INFO     | src.database.connection:create_tables:80 | Database tables created successfully
2025-08-11 11:19:53 | INFO     | src.database.connection:_create_initial_data:145 | Initial data already exists, skipping creation
2025-08-11 11:19:53 | INFO     | src.database.connection:init_database:132 | Database initialization completed successfully
2025-08-11 11:19:53 | INFO     | __main__:main:283 | Database initialized
2025-08-11 11:19:53 | INFO     | __main__:create_sample_tasks:30 | Creating sample tasks for report testing...
2025-08-11 11:19:53 | INFO     | __main__:create_sample_tasks:120 | Created 8 sample tasks
2025-08-11 11:19:53 | INFO     | __main__:test_analytics_generation:130 | Testing analytics generation...
2025-08-11 11:19:53 | INFO     | src.reports.analytics:generate_comprehensive_analytics:41 | Generating analytics for period 2025-08-04 05:49:53.675716 to 2025-08-11 05:49:53.675716
2025-08-11 11:19:53 | ERROR    | src.reports.analytics:_generate_recommendations:299 | Failed to generate recommendations: division by zero
2025-08-11 11:19:53 | ERROR    | src.reports.analytics:_identify_risk_areas:346 | Failed to identify risk areas: division by zero
2025-08-11 11:19:53 | INFO     | src.reports.analytics:generate_comprehensive_analytics:81 | Comprehensive analytics generated successfully
2025-08-11 11:19:53 | INFO     | __main__:test_analytics_generation:155 | Analytics generated successfully:
2025-08-11 11:19:53 | INFO     | __main__:test_analytics_generation:156 |   Total tasks: 0
2025-08-11 11:19:53 | INFO     | __main__:test_analytics_generation:157 |   Completion rate: 0.0%
2025-08-11 11:19:53 | INFO     | __main__:test_analytics_generation:158 |   Insights count: 1
2025-08-11 11:19:53 | INFO     | __main__:test_analytics_generation:159 |   Recommendations count: 2
2025-08-11 11:19:53 | INFO     | __main__:test_report_generators:170 | Testing report generators...
2025-08-11 11:19:53 | INFO     | src.reports.generators:generate:73 | JSON report generated: reports\test_report_json.json
2025-08-11 11:19:53 | INFO     | __main__:test_report_generators:221 | ✅ JSON report generated: reports\test_report_json.json
2025-08-11 11:19:55 | INFO     | src.reports.generators:generate:116 | HTML report generated: reports\test_report_html.html
2025-08-11 11:19:55 | INFO     | __main__:test_report_generators:221 | ✅ HTML report generated: reports\test_report_html.html
2025-08-11 11:19:55 | INFO     | src.reports.generators:generate:488 | PDF report generated: reports\test_report_pdf.pdf
2025-08-11 11:19:55 | INFO     | __main__:test_report_generators:221 | ✅ PDF report generated: reports\test_report_pdf.pdf
2025-08-11 11:19:55 | INFO     | __main__:test_comprehensive_report_generation:235 | Testing comprehensive report generation...
2025-08-11 11:19:55 | INFO     | __main__:test_comprehensive_report_generation:246 | Generating daily report...
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:57 | Generating daily report with formats: ['html', 'json']
2025-08-11 11:19:55 | INFO     | src.reports.analytics:generate_comprehensive_analytics:41 | Generating analytics for period 2025-08-10 05:49:55.281468 to 2025-08-11 05:49:55.281468
2025-08-11 11:19:55 | ERROR    | src.reports.analytics:_generate_recommendations:299 | Failed to generate recommendations: division by zero
2025-08-11 11:19:55 | ERROR    | src.reports.analytics:_identify_risk_areas:346 | Failed to identify risk areas: division by zero
2025-08-11 11:19:55 | INFO     | src.reports.analytics:generate_comprehensive_analytics:81 | Comprehensive analytics generated successfully
2025-08-11 11:19:55 | INFO     | src.reports.generators:generate:116 | HTML report generated: reports\daily_report_20250810.html
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:87 | Generated html report: reports\daily_report_20250810.html
2025-08-11 11:19:55 | INFO     | src.reports.generators:generate:73 | JSON report generated: reports\daily_report_20250810.json
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:87 | Generated json report: reports\daily_report_20250810.json
2025-08-11 11:19:55 | INFO     | src.database.operations:create_report:277 | Created report 1: Daily Workflow Report - 2025-08-10
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:110 | Report generation completed successfully. Report ID: 1
2025-08-11 11:19:55 | INFO     | __main__:test_comprehensive_report_generation:262 | ✅ daily report generated successfully
2025-08-11 11:19:55 | INFO     | __main__:test_comprehensive_report_generation:246 | Generating weekly report...
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:57 | Generating weekly report with formats: ['html', 'json']
2025-08-11 11:19:55 | INFO     | src.reports.analytics:generate_comprehensive_analytics:41 | Generating analytics for period 2025-08-04 05:49:55.510383 to 2025-08-11 05:49:55.510383
